1	b'Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn'
0	b'@AsgariAJ #iPhone need to tell @Apple that'
1	b'@theresamarosy haha k, thought everybody knew #Microsoft sucks.'
0	b'So ya my ITunes is in Japanese???\n@apple\n#lostasamothafucka'
0	b'#twitter I hope all of you never stop dreaming! Because dreams fuel your soul! I love dreaming big and seeing what happens!'
0	b'What is the difference between #twitter and #googleplus??'
1	b'The Future of #Information: Innovators from #Google, #Microsoft &#Twitter  Nov. 14-18  Info & registration at http://t.co/kJKZ77Zy #UMD'
0	b'#SamsungGalaxyNexus #google #android #Face Unlock.Ice Cream Sandwich literally knows your face. http://t.co/vUyxwrxW'
0	b'why am i #rambling on #facebook i keep forgetting i have #twitter.. then remember and come back.. every 3 seconds.. -_- ... o_O'
1	b'Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge'
0	b'But @att is "working" with @apple to make their iPhone say 4G RT @JFSikora: @TCPJ_Mickey I\'m so glad Apple is not slinging that crap.'
0	b'Waiting at end of 20 person line after checking in on time for my "genius bar" appt. @apple store...I do not find this system "genius" #FAIL'
1	b'#10twitterpeopleiwouldliketomeet \n@coollike @TheGadgetShow  @thelittleappkid @Jon4Lakers @BenRubery @Apple @twitter @FXhomeHitFilm  (-2)'
1	b'@iancollinsuk @apple I like what you did there...!'
1	b'enjoy  #Microsoft #Search Idea Could Let You Search Like Miley http://t.co/GWOkOCEg great'
0	b'here comes facial recognition! Face unlock\n#icecreamsandwich #googland #google #android #ics'
0	b"Does the iPhone4S no longer have that stupid 'network lost' pop up - possibly the most annoying thing ever that you cannot turn off @apple ?"
1	b'Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google'
0	b'@AsimRang @apple @umber well so far ive seen it for apps'
0	b'So im chillin at work finally gettin a chance 2 be on #Twitter wat I miss so far?'
1	b'Blog Post: Cool Tool : Microsoft Mouse Without Borders. http://t.co/uM860jFh #Tools #Utilities #microsoft'
1	b'one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ'
1	b'#Nokia co-operation with #Microsoft listed as the 4th riskiest business move of the year: http://t.co/IYo86gVj'
0	b'So sleepy and tired, going to bed! Nigh #Twitter !'
0	b'Hide the women and children, break out the guns, #Google is going to encrypt your searches by default! http://t.co/2VbCGLgp #SEO'
0	b'#Microsoft We support you. Retweet if u support us or want to.'
0	b"#google just invented #mango taste #icecream. even the #roboto is so #segoe. but it's ok. every oem will have to pay #ms anyway... LOL."
1	b"#Google introduce new Android tablet called 'Ice Cream Sandwich'? I'm a #Singaporean, and I'm (very) confused."
0	b'@KeepnUpWitTBoyd @AppStore @iTunesMusic they fixed a bug Thursday after I had done my update? Thus my issue, spent Fri @apple  #iOS5'
1	b'#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google'
1	b'RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ...'
0	b'@Apple has lunched its new OS: iSO 5'
0	b"@rjpittman Why you won't use your @apple account."
0	b'What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok'
0	b"Amazes me, I set up a #GMail address and have yet to use it even once and it's getting a ton of spam #Google"
0	b'Great hardware and great new version of Android. I want it now. API is available now at least. #Google #Android #ICS #Development'
0	b'1080p video recording, continuous focus, zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS'
0	b'The iPhone update has segregated my contacts between iPhone users and non-iPhone users. They just had to call out those non-users @apple'
1	b'--- RT @Apple No question bro. RT @AintEeenTrippin: Should I get dis iPhone or a EVO 3D?'
1	b'Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing, #Microsoft s investments paying off'
0	b"Why can't I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?"
0	b'Man i love #Twitter!!'
0	b'Hey @apple why is Siri not available for the Mac?'
1	b'Forget Siri, there is still no beating speech commands on @windowsphone: http://t.co/19GAjSGi #wp7 #mango #tellme #microsoft #siri'
1	b'#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is "A Pleasure" To Read http://t.co/DJsp2G5B #DhilipSiva'
0	b"Did a quick video call test between two diff. #Android tablets using #Skype & it worked great! #Microsoft hasn't broken it yet."
1	b'RT @derryXOwners: I like #twitter'
0	b"@reddclay81 Well then!\n\nP.S. Did you respond so fast because of @Apple 's #iOS5 ?"
0	b"It's a good thing @apple has not came out with an iCar because I would be in line for one and im sure it would be expensive"
0	b'dear @apple please invent "FaceTime Voicemails." sincerely, haendel balzora jr. #apple'
0	b'Now who can guarantee that @apple hd nothing 2 do with @Blackberry RIM server failure?!Days after, over 4million iPhone 4S sold in 3days!?!'
1	b'twitter just helped me find the song from the end of a TV show i just watched. #Twitter &gt; ...'
1	b'RT @Sarahhhhh112: @_xmas_carroll Yeah I got #skype and #google+ and #twitter so who needs facebook?'
0	b'#Iphone5 can you please make The battery last longer thanks @Apple'
0	b"I love @apple & I love my phone.. but ever since this damn update my texts keep saying they're full when there are none & that's a PROBLEM!!"
0	b'Email with 2 line preview, offline search of any amount of emails you want. #Android4.0 #Google'
1	b'#Microsoft #Windows Media Centre GUI #Fail #MajorFail'
0	b'AND HOW EVERYTIME I #GAIN A #FOLLOWER IT SAY I #LOSE ONE? #FUCKINUP #TWITTER VERY HEAVILY......#PROMOALLDAY #TMW #FOLLOWLIMITISGAY #STEPITUP'
1	b'Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows'
0	b"It's almost 4:20. Where is your bong? Is it packed! Let's rip a bowl over the time space continuum that is #Twitter"
1	b'Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro #microsoft #ballmer'
0	b'@fabi_m not that I know of. I think it is only on iOS, should get @apple to make a desktop app :)'
0	b'#google+ ...thoughts? to sign up or not to sign up, that is the question...'
0	b'@LennyDubz you do know that @apple is not the company. and why u blasting me on #twitter???'
1	b'#Twitter are you freaking kidding me #wth... http://t.co/zKn2bu5R'
0	b'Excelente articulo! RT @teresitacc: Interesting read - How #Apple eclipsed #Microsoft http://t.co/RhNU1VaR via @guardian (cc: @elcheicon)'
1	b'We did an unexpected workshop for the #iPhone4S at @apple yesterday and we got an awesome amount of info #notjustaboutthephone @gamerchik16'
1	b'Just apply for a job at @Apple, hope they call me lol'
1	b'#NerdBoner in full effect. Watching #Samsung #Google #NexusPrime #IceCreamSandwich live event!\nhttp://t.co/Rk9kPHss'
0	b'Easiest way to use Evernote with iPhone 4S Siri. Just tell Siri to Email Evernote and say your note. @evernote @apple #evernote #siri'
0	b'I am now the proud owner of @apple tv thanks to big bro @steveeadie and family!!'
0	b'New Galaxy Nexus: App Improvements -  New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE'
1	b"After I don't know how many years, you still can't copy a #microsoft #word document headings to #powerpoint. #justsaying"
1	b"#Microsoft 's latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain"
0	b'Dear @apple, as a hoh/deaf user, can you please add options for stronger and longer vibrate for #iphone4s ? Thank you! #hoh #deaf #ally'
0	b"Welp. RT @Tree @Apple you didn't fall too far from me, huh? RT @NikkiNotNiki Nia Long's mom is gorgeous.."
0	b"Hall Pass had me rolling...... @Apple bee's lookin for nookie really"
0	b'Ever post something to the wrong circles?  #google+'
0	b'Hey #google ,when unveiling a new product,use a backdrop w/ lots of spatial-temporal high resolution activity. Video codecs will love it. ;)'
0	b'Yooooooo #twitter ! @NowThatsBASIC_ is the new #AmberCole who wanna go 1st ? ayyeee she does this shit for a living .'
1	b'Simply Amazing! http://t.co/9qmG3irA #Google #Samsung #Galaxy #Nexus #Prime #Android4 #IceCreamSandwich'
0	b'This is what I have been waiting for RT @Apple The last big project Steve Jobs was working on was the new cranial insertion device: iMplant.'
1	b'Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s'
0	b'Ppl emphasize to make thyself look greater then they are! #twitter!'
0	b'According to #twitter I have the same amount of followers as followees....#notgoingtolast'
0	b'@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?'
0	b'#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple'
1	b'brilliant WebGL Bookcase #google http://t.co/CR3A6k9U'
1	b'Welcome Skype to the #Microsoft family. We can do amazing things together. http://t.co/YKCHtu8h #welcomeskype'
0	b'If you need to modify your payment details that are on your phone for the Android Market, go here: http://t.co/z4gS3PxC #Google'
0	b'"You don\'t have to be a computer scientist to use a Windows Phone," said #Microsoft \'s #SteveBallmer, "but you do to use an Android phone."'
0	b'#IOS5  needed to include a landscape mode for reminders @Apple'
1	b'There are too many #google services that do not work when you are a #googleapps user. #googleplus above all + profiles + #plusone'
0	b"Haven't even freshened up, due to #Google's #IceCreamSandwichEvent. #OffToShower now."
0	b'#Android + #Google have all of the tools to reshape the market. I should probably take a break from all this #ICS talk. http://t.co/D6T2XYAD'
1	b'Just participated in another #Microsoft #SQLServer certification test with #TSQL typing instead of multiple choices. Really cool.'
1	b'#Google People app...the next revolution in stalking.'
1	b'Why I love #Microsoft &gt; Microsoft hosting Kids TechFest to encourage careers in tech  http://t.co/fmzFWgYv #babygeeks via @Techflash'
0	b'Ahhh!! Why is #Twitter so #addicting'
0	b'And my favorite, "is @danielltosh gay?" #Google #autocomplete'
1	b"#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :("
1	b'#Twitter #twitter :)'
1	b'#Twitter y #Facebook OFF'
0	b'@_alastair w/ respect, the old alternatives were talking to a computer in india or the geek squad. @apple does a pretty great job.'
1	b'@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P'
0	b'U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple'
0	b"@bxlewi1 hey...do you know why @Apple hasn't added 4G support yet? Seems like an odd omission for such an advanced device."
0	b"@mdhughes I have the strangest feeling we've done this exact thing before. #arial #microsoft"
1	b'I love how it syncs your #Chrome bookmarks with your phone! #icecreamsandwich #google'
1	b'Mmm... #SmarterPhone RT @Android: Introducing Ice Cream Sandwich, the delicious new version of Android: http://t.co/AXl2K1Gs #ICS #google'
0	b'@jcmwright we are a going over to #Google right now, and we are in Maryland (#MICA). Catch up with us this week sometime #edu11'
0	b'"#twitter\'s dumb, I don\'t like it."  Hush up, Justin.'
1	b"Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f"
0	b'RT @HaendelBalzora: dear @apple please invent "FaceTime Voicemails." sincerely, haendel balzora jr. #apple'
0	b"@apple and I'm looking at the outside & all you see is sticky notes about steve jobs"
0	b"@tando_m @nonimsi sorry to butt in but there is one :) I can't remember what it's called though. #Google"
1	b'I hate #Microsoft PowerPoint!'
1	b'/want http://t.co/srbm3V0K #Google #Nexus #Samsung #Galaxy'
0	b"@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube It couldn't have 2do w/operator error! #sarcasm Still  @apple"
1	b"Only people with names beginning with 'A' are getting mail this week (a la #Microsoft)"
0	b' #SOLAR  @RhondaParsons  @SOLar_sister ( A simpLe @ #symboL and AN #underscore ) This is #twitter WHERE WE #twEEt '
0	b'Spell check needed when saving documents - fingers crossed Steve Jobs left that nugget of technology behind on the @Apple to do list. :)'
1	b"Save me from #HP's unwanted OS! Help me buy an #iPhone! I have seen the light! #lol http://t.co/8gUP9Acz #backchannel @apple"
1	b'WHERE THE HECK IS THE @ANDROID SOURCE CODE ?? WTF #GOOGLE'
0	b'@VSLive What is up with #ATT at #Microsoft?  Full bars in one building and no service in another only 1000 or so feet away?  #vslive'
1	b"Anyone in #twitter land know if retweets are broken? Haven't seen any since Tuesday."
0	b'@ZackSiam you just might be the most influential man in the #twitter universe'
0	b'#google - @pc_insecurities-  another rise in my website results part 6 http://t.co/OESQu4Q5 #salisbury'
1	b'I just realized that the reason I got into twitter was ios5 thanks @apple'
1	b"Can't wait for Ice Cream Sandwich. http://t.co/RtDzjq2U #android #google"
0	b'RT @RossMistry: #Microsoft Codename "Data Explorer" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure'
1	b'I am quickly falling in love with #Apple #iCloud. Finally a web-based solution to wave my old #Microsoft Outlook bye-bye'
1	b'RT @Logic2020: Why I love #Microsoft &gt; Microsoft hosting Kids TechFest to encourage careers in tech  http://t.co/fmzFWgYv #babygeeks  ...'
1	b'#google #galaxynexus #icecream great'
0	b"Ha! Even #twitter is telling me we're meant to be!"
0	b'Really @Apple and @ATT - Removing the 3G/EDGE switch on iOS 5? You do realize that you work on the 3G network in places often, right?'
1	b'The Samsung Galaxy Nexus and Ice Cream Sandwich are sick! #android #icecreamsandwich #google'
1	b"Just seen a taste of #Google's ice cream sandwich, now I want a bite"
0	b"I'm not a windows phone fan, but I'm a #Metro UI fan, which, IMO, has been fortunately (or sadly) copied by #Google into #ICS."
0	b'Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone'
1	b'FUCK #facebook #twitter is way better #teamfollowback #followme'
1	b'#Google #Cloud Service Blackouts Threaten Cloud Users: During a 30-day period in August and September, for ... http://t.co/G0ElVRVJ #TCN'
1	b'#google + #motorola + #verizon = perfect combination! &lt;3'
0	b'One of the great #entrepreneurs has died. #Steve #Jobs has passed away. Our hearts go out to his family and everyone at @Apple'
0	b'RT @NeowinFeed: Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin'
0	b'after being on hold with @apple for the last 30 mins, i really like their music selection of on-hold music. White Stripes, Ray Lamontagne...'
1	b'The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google'
1	b'Bravo, @Apple! http://t.co/BgoTzj7K'
0	b"People are waiting in line @apple for phones at 1:30 on a Tuesday! Don't you people have Jobs(no pun intended?)???"
0	b"Also, I maybe missing something here. But I thought #Google bought #Motorola Mobile? So, what's with all the #Samsung Love??"
0	b"i wish my iPOD had a feature, when it's on the dock to scroll the artist, album, and song title in huge font across it... @Apple"
0	b"@notleifgarrett @apple you'll be able to afford that mansion one day."
0	b'@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.'
1	b'#microsoft update is so slow  :(( http://t.co/37IGhGic'
0	b'RT @jessvpeterson: Ever post something to the wrong circles?  #google+'
0	b'So is the #galaxynexus coming to @sprint any info @android #google #android'
0	b"Or hide it.. RT @LucasBlack: Dear @Apple.Re: Newsstand. Don't advertise magazines for free:they're NOT free.Also,allow us to remove the app."
0	b'@asshsmith never #twitter is where i #speakmymind #hahahahahaha'
1	b'Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact...'
1	b'This is how charity works these days. http://t.co/839klkFH #billgates #philanthropy #microsoft'
0	b'Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc'
0	b'@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop'
1	b'GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me.'
1	b'I need to get off #twitter'
1	b"Too bad #google didn't have a tribute graphic for #DennisRitchie."
1	b'I &lt;3 @apple http://t.co/ondXWpEr'
0	b'Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets'
1	b'Siri, which #Android device should I replace my #iPhone with? #Apple vs. #Google'
0	b'@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.'
1	b'Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb'
0	b'Just wonder how much time it will take throw an update of #android ICS on Nexus S !!! Please #google make it quick this time'
1	b'@immad_immad #google, always thinking ahead'
1	b'I cnt get over that shit lol hell naw #Twitter'
1	b'I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/UWeYalKb via @AddThis'
0	b'RT @stalkertard: hey @apple, how about if IPhone4S = "IPhone 4 Steve" and you donate a small portion of the proceeds towards cancer rese ...'
0	b'@Apple please put the Tab button back in Pages for iPad. That hold my finger down, wait for the insert tab, then touch that for the tab. SMH'
0	b'I wonder If the person who has @apple is holding out for apple to buy it from them'
1	b'Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii'
0	b'@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s'
0	b"wasn't impressed with the #iPhone4S and now not impressed with the #GalaxyNexus, so let's see what #Nokia - #Microsoft have to offer..."
1	b'@ammmylewis... Did @CarsonFratus just ditch Twitter for sleep?? #Weirdo... #Twitter&gt;Sleep'
1	b'Not a #Microsoft fan but this is cool. Video: Turn any surface into a #touchscreen http://t.co/yy1hNrbQ'
1	b'Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE'
0	b'@twalve too busy having slappy hissy-fits with Samsung? @Apple'
0	b"I wonder if I was to get at a celebrity's neck on #twitter. Will I be on the news or radio. #planForFame lmfao"
0	b'New phone is @apple, too bad im not going to get it till tommorrow, dont feel like driving to the mall AND GG is on tonight!!!'
0	b'Things that #heatmeup : when people put the # on facebookposts when they dont even have a #twitter. #getaclue'
0	b'Bill Gates to testify in Novel v. #Microsoft antitrust laws#UI t http://t.co/H0GscVZR'
0	b"@Jake_Gyllenhaal So you've made up with @Apple?"
0	b"Hey @apple next update can we get an emoji that's pointing the middle finger please?? Thanx!!"
0	b'This is better than *every* magazine having their own #app! @EatMagazine @Apple supports magazines. #Ipad upgrade adds "Newsstand" #app'
0	b'macbreak weekly @TWiT via @apple airplay in full HD on the 42". finally! @leolaporte @Ihnatko @alexlindsay'
1	b"#Twitter'sMalfunctioningAgain"
0	b'@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee'
0	b"I'm goin 2 bed #TWITTER dead tonight"
1	b'RT @TreyHob21: #twitter gives everyone that voice that they believe should be heard by people... unlike real life... lol'
0	b'Oops! Apparently @apple is some handle-squatter. Tweetbarassment.'
1	b'RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f'
1	b"#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia"
0	b',      #google  #samsung #android'
0	b'The better question is if (and when) current devices will get the update.  #Android #Google #IceCreamSandwich'
1	b'Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple'
0	b"yes, i am live tweeting my @apple tech support call. Isn't this fun?"
1	b'2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.'
1	b"I gotta say, Google's got some pretty catchy advertisements for Android and Chrome. #google #android"
